Date,Open,High,Low,Close,Adj Close,Volume
2015-05-28,13828.9599609375,14605.0751953125,13687.84765625,14322.8515625,14322.8515625,4274679
2015-05-29,14252.294921875,14605.0751953125,14111.18359375,14252.294921875,14252.294921875,3136986
2015-06-01,14252.294921875,15240.078125,14040.6279296875,14746.1865234375,14746.1865234375,3572541
2015-06-02,14746.1865234375,15451.74609375,14463.962890625,14534.5185546875,14534.5185546875,5243528
2015-06-03,14605.0751953125,14957.8544921875,14252.294921875,14534.5185546875,14534.5185546875,2422730
2015-06-04,14534.5185546875,14887.298828125,14393.4072265625,14534.5185546875,14534.5185546875,3913817
2015-06-05,14463.962890625,15451.74609375,14463.962890625,15381.189453125,15381.189453125,4162796
2015-06-08,15733.9697265625,15945.6376953125,15381.189453125,15381.189453125,15381.189453125,4215279
2015-06-09,15381.189453125,15522.3017578125,14816.7421875,14957.8544921875,14957.8544921875,4418665
2015-06-10,14957.8544921875,15028.41015625,14534.5185546875,14957.8544921875,14957.8544921875,3708759
2015-06-11,15098.9658203125,15310.6337890625,14816.7421875,15098.9658203125,15098.9658203125,2157989
2015-06-12,15098.9658203125,15240.078125,14887.298828125,14957.8544921875,14957.8544921875,1830079
2015-06-15,15028.41015625,15522.3017578125,14957.8544921875,15522.3017578125,15522.3017578125,2891394
2015-06-16,15663.4130859375,15804.525390625,15169.5224609375,15169.5224609375,15169.5224609375,2385213
2015-06-17,14957.8544921875,15310.6337890625,14887.298828125,15169.5224609375,15169.5224609375,1978954
2015-06-18,15169.5224609375,15310.6337890625,15028.41015625,15028.41015625,15028.41015625,987925
2015-06-19,15240.078125,15663.4130859375,15169.5224609375,15381.189453125,15381.189453125,2760377
2015-06-22,15381.189453125,15875.0810546875,15381.189453125,15875.0810546875,15875.0810546875,4620576
2015-06-23,15875.0810546875,16086.7490234375,15733.9697265625,16016.193359375,16016.193359375,2775117
2015-06-24,15945.6376953125,16016.193359375,15804.525390625,15945.6376953125,15945.6376953125,2603182
2015-06-25,15875.0810546875,16086.7490234375,15592.857421875,16016.193359375,16016.193359375,2560592
2015-06-26,16016.193359375,16016.193359375,15169.5224609375,15169.5224609375,15169.5224609375,4203275
2015-06-29,15028.41015625,15733.9697265625,14957.8544921875,15663.4130859375,15663.4130859375,3049155
2015-06-30,15522.3017578125,16016.193359375,15522.3017578125,15592.857421875,15592.857421875,2894342
2015-07-01,15663.4130859375,15733.9697265625,15310.6337890625,15451.74609375,15451.74609375,2037603
2015-07-02,15381.189453125,16510.083984375,15381.189453125,16510.083984375,16510.083984375,5725146
2015-07-03,16933.419921875,17638.978515625,16580.640625,17356.755859375,17356.755859375,3830436
2015-07-06,17568.423828125,18062.314453125,17427.310546875,17850.646484375,17850.646484375,4078693
2015-07-07,17850.646484375,19050.09765625,17427.310546875,18838.4296875,18838.4296875,4436820
2015-07-08,18556.20703125,19332.3203125,17709.53515625,18273.982421875,18273.982421875,6283016
2015-07-09,17780.091796875,18485.650390625,17709.53515625,17850.646484375,17850.646484375,8532425
2015-07-10,18132.87109375,18273.982421875,17850.646484375,18132.87109375,18132.87109375,5548165
2015-07-13,18132.87109375,18485.650390625,17780.091796875,18203.42578125,18203.42578125,3426544
2015-07-14,18132.87109375,18979.541015625,17991.759765625,18626.76171875,18626.76171875,4383727
2015-07-15,18697.318359375,18979.541015625,18203.42578125,18344.5390625,18344.5390625,4135485
2015-07-16,18203.42578125,18344.5390625,17850.646484375,18203.42578125,18203.42578125,2834446
2015-07-17,18132.87109375,18203.42578125,17921.203125,17921.203125,17921.203125,2269929
2015-07-20,17638.978515625,17850.646484375,17286.19921875,17638.978515625,17638.978515625,3808893
2015-07-21,17638.978515625,17921.203125,17497.8671875,17638.978515625,17638.978515625,2835523
2015-07-22,17497.8671875,18626.76171875,17497.8671875,18626.76171875,18626.76171875,2676131
2015-07-23,18697.318359375,18908.986328125,18273.982421875,18273.982421875,18273.982421875,4304769
2015-07-24,18273.982421875,18415.09375,18062.314453125,18132.87109375,18132.87109375,2066416
2015-07-27,18062.314453125,18697.318359375,18062.314453125,18556.20703125,18556.20703125,2476488
2015-07-28,18556.20703125,18838.4296875,18344.5390625,18344.5390625,18344.5390625,2602616
2015-07-29,18485.650390625,18626.76171875,18132.87109375,18203.42578125,18203.42578125,2622075
2015-07-30,18203.42578125,18415.09375,18062.314453125,18273.982421875,18273.982421875,1451529
2015-07-31,18485.650390625,18626.76171875,17991.759765625,17991.759765625,17991.759765625,2211097
2015-08-03,17850.646484375,17850.646484375,17145.087890625,17568.423828125,17568.423828125,5032135
2015-08-04,17568.423828125,17638.978515625,16651.197265625,16721.751953125,16721.751953125,4252059
2015-08-05,16792.30859375,17145.087890625,16792.30859375,17003.9765625,17003.9765625,2394696
2015-08-06,17074.53125,17145.087890625,16298.4169921875,16510.083984375,16510.083984375,3522837
2015-08-07,16510.083984375,16651.197265625,16227.861328125,16510.083984375,16510.083984375,1942784
2015-08-10,16510.083984375,16862.86328125,16439.529296875,16862.86328125,16862.86328125,1050613
2015-08-11,16933.419921875,17709.53515625,16862.86328125,17286.19921875,17286.19921875,4128229
2015-08-12,17074.53125,17215.64453125,16792.30859375,16862.86328125,16862.86328125,2463974
2015-08-13,16862.86328125,16862.86328125,16227.861328125,16227.861328125,16227.861328125,3674248
2015-08-14,15592.857421875,16086.7490234375,15451.74609375,15804.525390625,15804.525390625,1713350
2015-08-17,15733.9697265625,15804.525390625,14746.1865234375,14816.7421875,14816.7421875,4124544
2015-08-18,14675.630859375,15522.3017578125,14534.5185546875,15522.3017578125,15522.3017578125,3024338
2015-08-19,14887.298828125,15875.0810546875,14887.298828125,15522.3017578125,15522.3017578125,1853521
2015-08-20,15169.5224609375,15592.857421875,14957.8544921875,15098.9658203125,15098.9658203125,1743836
2015-08-21,14675.630859375,15098.9658203125,14111.18359375,14957.8544921875,14957.8544921875,3687315
2015-08-24,14957.8544921875,14957.8544921875,13970.0712890625,13970.0712890625,13970.0712890625,5584648
2015-08-25,13405.6240234375,14534.5185546875,13405.6240234375,14393.4072265625,14393.4072265625,3298801
2015-08-26,14393.4072265625,15381.189453125,14393.4072265625,15381.189453125,15381.189453125,2634080
2015-08-27,15733.9697265625,16016.193359375,15592.857421875,15945.6376953125,15945.6376953125,3807717
2015-08-28,15945.6376953125,16439.529296875,15875.0810546875,16439.529296875,16439.529296875,3530177
2015-08-31,16439.529296875,16510.083984375,16086.7490234375,16368.97265625,16368.97265625,2418422
2015-09-01,16227.861328125,16721.751953125,16157.3046875,16651.197265625,16651.197265625,2597541
2015-09-03,16651.197265625,16651.197265625,16157.3046875,16439.529296875,16439.529296875,2305461
2015-09-04,16227.861328125,16580.640625,16227.861328125,16227.861328125,16227.861328125,1299550
2015-09-07,16651.197265625,17145.087890625,16510.083984375,16792.30859375,16792.30859375,3111446
2015-09-08,16792.30859375,17921.203125,16792.30859375,17921.203125,17921.203125,6082934
2015-09-09,18697.318359375,18697.318359375,18132.87109375,18203.42578125,18203.42578125,4378356
2015-09-10,17850.646484375,18273.982421875,17780.091796875,17921.203125,17921.203125,2692756
2015-09-11,17850.646484375,18062.314453125,17568.423828125,17638.978515625,17638.978515625,2795384
2015-09-14,18838.4296875,18838.4296875,18838.4296875,18838.4296875,18838.4296875,2092098
2015-09-15,20108.435546875,20108.435546875,19614.544921875,20108.435546875,20108.435546875,12905139
2015-09-16,18767.873046875,18767.873046875,18767.873046875,18767.873046875,18767.873046875,185043
2015-09-17,17497.8671875,17497.8671875,17497.8671875,17497.8671875,17497.8671875,392837
2015-09-18,16298.4169921875,17497.8671875,16298.4169921875,17286.19921875,17286.19921875,9803216
2015-09-21,17286.19921875,17638.978515625,16933.419921875,17497.8671875,17497.8671875,1079780
2015-09-22,17497.8671875,17568.423828125,17215.64453125,17356.755859375,17356.755859375,1266327
2015-09-23,17003.9765625,17145.087890625,16792.30859375,17074.53125,17074.53125,3488041
2015-09-24,17145.087890625,17286.19921875,16862.86328125,16862.86328125,16862.86328125,1670844
2015-09-25,16862.86328125,17074.53125,16792.30859375,16933.419921875,16933.419921875,1080263
2015-09-28,16933.419921875,16933.419921875,16580.640625,16580.640625,16580.640625,1170433
2015-09-29,16368.97265625,16651.197265625,16298.4169921875,16580.640625,16580.640625,1936406
2015-09-30,16580.640625,16862.86328125,16580.640625,16721.751953125,16721.751953125,850927
2015-10-01,16651.197265625,16862.86328125,16580.640625,16580.640625,16580.640625,454957
2015-10-02,16580.640625,16580.640625,16368.97265625,16368.97265625,16368.97265625,818216
2015-10-05,16510.083984375,16721.751953125,16439.529296875,16651.197265625,16651.197265625,708033
2015-10-06,16933.419921875,17427.310546875,16933.419921875,17356.755859375,17356.755859375,2539757
2015-10-07,17497.8671875,17497.8671875,16933.419921875,16933.419921875,16933.419921875,1084062
2015-10-08,16933.419921875,17286.19921875,16933.419921875,17074.53125,17074.53125,1268383
2015-10-09,17286.19921875,17568.423828125,17074.53125,17215.64453125,17215.64453125,2559529
2015-10-12,17074.53125,17568.423828125,17074.53125,17286.19921875,17286.19921875,1484948
2015-10-13,17286.19921875,17497.8671875,17215.64453125,17356.755859375,17356.755859375,1110608
2015-10-14,17356.755859375,17356.755859375,17145.087890625,17215.64453125,17215.64453125,1100077
2015-10-15,17286.19921875,17427.310546875,17074.53125,17215.64453125,17215.64453125,1860494
2015-10-16,17215.64453125,17427.310546875,17145.087890625,17286.19921875,17286.19921875,1498725
2015-10-19,17286.19921875,17356.755859375,17145.087890625,17286.19921875,17286.19921875,835946
2015-10-20,17215.64453125,17286.19921875,16933.419921875,16933.419921875,16933.419921875,1603324
2015-10-21,16933.419921875,17145.087890625,16792.30859375,16933.419921875,16933.419921875,1061810
2015-10-22,16933.419921875,17215.64453125,16792.30859375,17003.9765625,17003.9765625,442797
2015-10-23,17286.19921875,17427.310546875,17145.087890625,17356.755859375,17356.755859375,1524605
2015-10-26,17427.310546875,17427.310546875,17145.087890625,17145.087890625,17145.087890625,1054169
2015-10-27,17215.64453125,17356.755859375,17145.087890625,17215.64453125,17215.64453125,1076507
2015-10-28,17145.087890625,17286.19921875,16933.419921875,16933.419921875,16933.419921875,826592
2015-10-29,17074.53125,17145.087890625,16933.419921875,17074.53125,17074.53125,1089631
2015-10-30,17003.9765625,17145.087890625,16933.419921875,17003.9765625,17003.9765625,630336
2015-11-02,16933.419921875,17215.64453125,16933.419921875,17003.9765625,17003.9765625,1214029
2015-11-03,17003.9765625,17003.9765625,16792.30859375,16933.419921875,16933.419921875,1083168
2015-11-04,16933.419921875,17074.53125,16721.751953125,16721.751953125,16721.751953125,1226955
2015-11-05,16651.197265625,16792.30859375,16580.640625,16651.197265625,16651.197265625,819703
2015-11-06,16651.197265625,16933.419921875,16510.083984375,16651.197265625,16651.197265625,1103337
2015-11-09,16651.197265625,16862.86328125,16580.640625,16721.751953125,16721.751953125,510672
2015-11-10,16721.751953125,16721.751953125,16439.529296875,16510.083984375,16510.083984375,914054
2015-11-11,16510.083984375,16580.640625,16298.4169921875,16298.4169921875,16298.4169921875,459606
2015-11-12,16298.4169921875,16510.083984375,16157.3046875,16439.529296875,16439.529296875,1023754
2015-11-13,16439.529296875,16721.751953125,16227.861328125,16721.751953125,16721.751953125,818442
2015-11-16,16651.197265625,16721.751953125,16439.529296875,16580.640625,16580.640625,345399
2015-11-17,16651.197265625,16651.197265625,16439.529296875,16510.083984375,16510.083984375,691323
2015-11-18,16510.083984375,16580.640625,16439.529296875,16510.083984375,16510.083984375,533633
2015-11-19,16580.640625,16651.197265625,16439.529296875,16510.083984375,16510.083984375,425506
2015-11-20,16510.083984375,16580.640625,16368.97265625,16580.640625,16580.640625,1128990
2015-11-23,16439.529296875,16580.640625,16368.97265625,16368.97265625,16368.97265625,684619
2015-11-24,16298.4169921875,16368.97265625,16086.7490234375,16157.3046875,16157.3046875,922926
2015-11-25,16016.193359375,16227.861328125,15804.525390625,15945.6376953125,15945.6376953125,637366
2015-11-26,15098.9658203125,15522.3017578125,15098.9658203125,15240.078125,15240.078125,3494107
2015-11-27,15310.6337890625,15310.6337890625,14957.8544921875,15028.41015625,15028.41015625,1573063
2015-11-30,14816.7421875,14816.7421875,14181.7392578125,14393.4072265625,14393.4072265625,1765152
2015-12-01,14322.8515625,14675.630859375,14252.294921875,14605.0751953125,14605.0751953125,1131669
2015-12-02,14675.630859375,15310.6337890625,14675.630859375,14957.8544921875,14957.8544921875,2249449
2015-12-03,15098.9658203125,15098.9658203125,14957.8544921875,15028.41015625,15028.41015625,1280062
2015-12-04,14887.298828125,14957.8544921875,14675.630859375,14675.630859375,14675.630859375,822694
2015-12-07,14463.962890625,14675.630859375,14393.4072265625,14463.962890625,14463.962890625,1700476
2015-12-08,14322.8515625,14816.7421875,14252.294921875,14816.7421875,14816.7421875,1217927
2015-12-09,14957.8544921875,14957.8544921875,14534.5185546875,14534.5185546875,14534.5185546875,449600
2015-12-10,14322.8515625,14534.5185546875,14252.294921875,14322.8515625,14322.8515625,1138827
2015-12-11,14252.294921875,14393.4072265625,14181.7392578125,14181.7392578125,14181.7392578125,1330419
2015-12-14,14111.18359375,14393.4072265625,14040.6279296875,14111.18359375,14111.18359375,679743
2015-12-15,14111.18359375,14322.8515625,13970.0712890625,14111.18359375,14111.18359375,2424757
2015-12-16,14111.18359375,14675.630859375,14111.18359375,14534.5185546875,14534.5185546875,9147226
2015-12-17,15381.189453125,15381.189453125,14957.8544921875,15169.5224609375,15169.5224609375,2969237
2015-12-18,14887.298828125,15169.5224609375,14887.298828125,15028.41015625,15028.41015625,1895857
2015-12-21,14746.1865234375,14816.7421875,14534.5185546875,14605.0751953125,14605.0751953125,3303946
2015-12-22,14605.0751953125,15028.41015625,14534.5185546875,14746.1865234375,14746.1865234375,2129119
2015-12-23,14746.1865234375,14957.8544921875,14605.0751953125,14605.0751953125,14605.0751953125,993424
2015-12-24,14746.1865234375,14746.1865234375,14463.962890625,14463.962890625,14463.962890625,997378
2015-12-25,14463.962890625,14675.630859375,14393.4072265625,14393.4072265625,14393.4072265625,1770850
2015-12-28,14393.4072265625,14463.962890625,14111.18359375,14252.294921875,14252.294921875,2277837
2015-12-29,14322.8515625,14605.0751953125,14181.7392578125,14605.0751953125,14605.0751953125,2126816
2015-12-30,14605.0751953125,14887.298828125,14605.0751953125,14675.630859375,14675.630859375,1860084
2015-12-31,14605.0751953125,14746.1865234375,14463.962890625,14534.5185546875,14534.5185546875,1585253
2016-01-04,14675.630859375,14675.630859375,14252.294921875,14252.294921875,14252.294921875,1444627
2016-01-05,14252.294921875,14393.4072265625,14111.18359375,14181.7392578125,14181.7392578125,1621805
2016-01-06,14111.18359375,14322.8515625,14111.18359375,14252.294921875,14252.294921875,1436023
2016-01-07,14181.7392578125,14252.294921875,13405.6240234375,13617.2919921875,13617.2919921875,3661422
2016-01-08,13617.2919921875,13617.2919921875,12911.732421875,13264.5126953125,13264.5126953125,1725963
2016-01-11,13405.6240234375,13617.2919921875,13335.068359375,13405.6240234375,13405.6240234375,1389748
2016-01-12,13405.6240234375,13617.2919921875,13405.6240234375,13617.2919921875,13617.2919921875,872541
2016-01-13,13687.84765625,13758.404296875,13335.068359375,13405.6240234375,13405.6240234375,749107
2016-01-14,13264.5126953125,13335.068359375,12982.2890625,13052.8447265625,13052.8447265625,1733376
2016-01-15,13052.8447265625,13264.5126953125,12558.953125,12558.953125,12558.953125,1890698
2016-01-18,12276.7294921875,12276.7294921875,11712.2822265625,11712.2822265625,11712.2822265625,5193795
2016-01-19,11712.2822265625,12135.6181640625,11712.2822265625,12065.0615234375,12065.0615234375,2277214
2016-01-20,12065.0615234375,12065.0615234375,11853.39453125,11923.9501953125,11923.9501953125,1077328
2016-01-21,11853.39453125,11923.9501953125,11147.8349609375,11147.8349609375,11147.8349609375,4251563
2016-01-22,11147.8349609375,11218.390625,10371.7197265625,10583.3876953125,10583.3876953125,7620281
2016-01-25,11006.72265625,11288.9462890625,10936.1669921875,11288.9462890625,11288.9462890625,2784344
2016-01-26,11500.6142578125,11853.39453125,10936.1669921875,11641.7265625,11641.7265625,3795669
2016-01-27,11641.7265625,12206.173828125,11571.169921875,12135.6181640625,12135.6181640625,3280546
2016-01-28,12347.28515625,12347.28515625,11641.7265625,11641.7265625,11641.7265625,2626412
2016-01-29,11641.7265625,11923.9501953125,11571.169921875,11853.39453125,11853.39453125,2500809
2016-02-01,11641.7265625,11923.9501953125,11500.6142578125,11500.6142578125,11500.6142578125,2305560
2016-02-02,11500.6142578125,11853.39453125,11288.9462890625,11430.05859375,11430.05859375,1168632
2016-02-03,11359.5029296875,11571.169921875,11288.9462890625,11571.169921875,11571.169921875,1018609
2016-02-04,11641.7265625,11712.2822265625,11430.05859375,11430.05859375,11430.05859375,1558153
2016-02-05,11430.05859375,11571.169921875,11359.5029296875,11571.169921875,11571.169921875,695547
2016-02-15,11500.6142578125,11641.7265625,11359.5029296875,11571.169921875,11571.169921875,641887
2016-02-16,11641.7265625,11641.7265625,11430.05859375,11500.6142578125,11500.6142578125,1107262
2016-02-17,11500.6142578125,11500.6142578125,11288.9462890625,11288.9462890625,11288.9462890625,2142612
2016-02-18,11430.05859375,11571.169921875,11359.5029296875,11359.5029296875,11359.5029296875,1811201
2016-02-19,11430.05859375,11782.837890625,11359.5029296875,11641.7265625,11641.7265625,2335423
2016-02-22,11782.837890625,12135.6181640625,11712.2822265625,12135.6181640625,12135.6181640625,3186011
2016-02-23,12206.173828125,12276.7294921875,11923.9501953125,11994.505859375,11994.505859375,2653071
2016-02-24,11923.9501953125,12770.62109375,11853.39453125,12770.62109375,12770.62109375,8193004
2016-02-25,13123.400390625,13405.6240234375,12770.62109375,12911.732421875,12911.732421875,4768557
2016-02-26,13052.8447265625,13193.9560546875,12841.1767578125,12982.2890625,12982.2890625,2570443
2016-02-29,12841.1767578125,12911.732421875,12488.3974609375,12488.3974609375,12488.3974609375,3520866
2016-03-01,12488.3974609375,12770.62109375,12488.3974609375,12488.3974609375,12488.3974609375,3001653
2016-03-02,12700.0654296875,12911.732421875,12629.5087890625,12911.732421875,12911.732421875,2567183
2016-03-03,12911.732421875,12982.2890625,12700.0654296875,12841.1767578125,12841.1767578125,2330704
2016-03-04,12841.1767578125,12911.732421875,12770.62109375,12770.62109375,12770.62109375,1672715
2016-03-07,12841.1767578125,12841.1767578125,12629.5087890625,12629.5087890625,12629.5087890625,2428867
2016-03-08,12629.5087890625,12700.0654296875,12488.3974609375,12558.953125,12558.953125,2105336
2016-03-09,12558.953125,12629.5087890625,12206.173828125,12276.7294921875,12276.7294921875,1753205
2016-03-10,12417.841796875,12488.3974609375,12276.7294921875,12488.3974609375,12488.3974609375,1349156
2016-03-11,12629.5087890625,12700.0654296875,12488.3974609375,12488.3974609375,12488.3974609375,1841744
2016-03-14,12558.953125,12629.5087890625,12417.841796875,12488.3974609375,12488.3974609375,1372400
